DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.01.03;VL_CONTA_1.02.01;VL_CONTA_1.02.03;VL_CONTA_1.02.04;VL_CONTA_2.01;VL_CONTA_2.01.02;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.01.05;VL_CONTA_2.02.01;VL_CONTA_2.02.02;VL_CONTA_2.02.03;VL_CONTA_2.02.04;VL_CONTA_2.03.01;VL_CONTA_2.03.02;VL_CONTA_2.03.04;VL_CONTA_3.01;VL_CONTA_3.02;VL_CONTA_3.03;VL_CONTA_3.04;VL_CONTA_3.05;VL_CONTA_3.06;VL_CONTA_3.07;VL_CONTA_3.08;VL_CONTA_3.09;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_6.05;VL_CONTA_7.01;VL_CONTA_7.02;VL_CONTA_7.03;VL_CONTA_7.04.01;VL_CONTA_7.05;VL_CONTA_7.06;VL_CONTA_7.07;VL_CONTA_7.08;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.01.03;VL_CONTA_PENULTIMO_1.02.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_1.02.04;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.02;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.01.05;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_2.02.02;VL_CONTA_PENULTIMO_2.02.03;VL_CONTA_PENULTIMO_2.02.04;VL_CONTA_PENULTIMO_2.03.01;VL_CONTA_PENULTIMO_2.03.02;VL_CONTA_PENULTIMO_2.03.04;VL_CONTA_PENULTIMO_3.01;VL_CONTA_PENULTIMO_3.02;VL_CONTA_PENULTIMO_3.03;VL_CONTA_PENULTIMO_3.04;VL_CONTA_PENULTIMO_3.05;VL_CONTA_PENULTIMO_3.06;VL_CONTA_PENULTIMO_3.07;VL_CONTA_PENULTIMO_3.08;VL_CONTA_PENULTIMO_3.09;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_PENULTIMO_6.05;VL_CONTA_PENULTIMO_7.01;VL_CONTA_PENULTIMO_7.02;VL_CONTA_PENULTIMO_7.03;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_PENULTIMO_7.05;VL_CONTA_PENULTIMO_7.06;VL_CONTA_PENULTIMO_7.07;VL_CONTA_PENULTIMO_7.08;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;DELTA_IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;DELTA_ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;DELTA_CAIXA_E_EQUIVALENTES_DE_CAIXA;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;DELTA_PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;DELTA_EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;DELTA_EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2014-09-30;20257;2344385000.0;289311000.0;214232000.0;5236527000.0;20447000.0;8974000.0;965222000.0;33088000.0;105160000.0;732661000.0;94313000.0;3393327000.0;50411000.0;317897000.0;1364000.0;3042035000.0;594507000.0;280245000.0;622103000.0;-42717000.0;579386000.0;162978000.0;742364000.0;-88764000.0;653600000.0;-155979000.0;497621000.0;497621000.0;1298618000.0;-97083000.0;-1033364000.0;168171000.0;1261444000.0;-95329000.0;1166115000.0;-1080000.0;1165035000.0;260238000.0;1425273000.0;1425273000.0;1788028000.0;121140000.0;156844000.0;5450144000.0;22861000.0;7969000.0;1097570000.0;34012000.0;10764000.0;942160000.0;110634000.0;3425203000.0;10907000.0;312344000.0;2991000.0;3042035000.0;594507000.0;668522000.0;612044000.0;-45014000.0;567030000.0;127411000.0;694441000.0;-98203000.0;596238000.0;-118291000.0;477947000.0;477947000.0;837010000.0;-212574000.0;-1011076000.0;-386640000.0;1235401000.0;-145839000.0;1089562000.0;-1369000.0;1088193000.0;248183000.0;1336376000.0;1336376000.0;497621000.0;22861000.0;20447000.0;2414000.0;-1080000.0;1788028000.0;2344385000.0;-556357000.0;121140000.0;289311000.0;-168171000.0;1097570000.0;965222000.0;132348000.0;942160000.0;732661000.0;209499000.0;3425203000.0;3393327000.0;31876000.0;1256036000.0
2015-03-31;20257;2333210000.0;117181000.0;188421000.0;5124684000.0;23400000.0;13592000.0;847935000.0;26992000.0;10755000.0;709847000.0;100341000.0;3383930000.0;137078000.0;387323000.0;1123000.0;3042035000.0;594507000.0;588090000.0;342526000.0;-21879000.0;320647000.0;36167000.0;356814000.0;-137391000.0;219423000.0;-17490000.0;201933000.0;201933000.0;429047000.0;-404591000.0;-9128000.0;15328000.0;380080000.0;-19488000.0;360592000.0;-405000.0;360187000.0;69007000.0;429194000.0;429194000.0;1786946000.0;101853000.0;206687000.0;5132209000.0;24175000.0;13300000.0;751767000.0;37133000.0;11996000.0;605806000.0;96832000.0;3239588000.0;93089000.0;348589000.0;1123000.0;3042035000.0;594507000.0;588090000.0;267537000.0;-37713000.0;229824000.0;7540000.0;237364000.0;-102262000.0;135102000.0;-23596000.0;111506000.0;111506000.0;281013000.0;-225723000.0;35707000.0;90997000.0;293713000.0;-32254000.0;261459000.0;-386000.0;261073000.0;37220000.0;298293000.0;298293000.0;201933000.0;24175000.0;23400000.0;775000.0;-405000.0;1786946000.0;2333210000.0;-546264000.0;101853000.0;117181000.0;-15328000.0;751767000.0;847935000.0;-96168000.0;605806000.0;709847000.0;-104041000.0;3239588000.0;3383930000.0;-144342000.0;387138000.0
2015-06-30;20257;2320501000.0;18645000.0;191665000.0;5042392000.0;22743000.0;14147000.0;1225300000.0;23939000.0;17141000.0;1087827000.0;96393000.0;2930829000.0;186316000.0;384725000.0;1123000.0;3042035000.0;594507000.0;333333000.0;392192000.0;-25606000.0;366586000.0;34943000.0;401529000.0;-115547000.0;285982000.0;-45461000.0;240521000.0;240521000.0;859282000.0;-523830000.0;-418660000.0;-83208000.0;812040000.0;-44838000.0;767202000.0;-794000.0;766408000.0;144280000.0;910688000.0;910688000.0;1786946000.0;101853000.0;206687000.0;5132209000.0;24175000.0;13300000.0;751767000.0;37133000.0;11996000.0;605806000.0;96832000.0;3239588000.0;93089000.0;348589000.0;1123000.0;3042035000.0;594507000.0;588090000.0;259725000.0;-32106000.0;227619000.0;4298000.0;231917000.0;-119696000.0;112221000.0;-32140000.0;80081000.0;80081000.0;693386000.0;16071000.0;-755245000.0;-45788000.0;579713000.0;-59557000.0;520156000.0;-735000.0;519421000.0;75737000.0;595158000.0;595158000.0;240521000.0;24175000.0;22743000.0;1432000.0;-794000.0;1786946000.0;2320501000.0;-533555000.0;101853000.0;18645000.0;83208000.0;751767000.0;1225300000.0;-473533000.0;605806000.0;1087827000.0;-482021000.0;3239588000.0;2930829000.0;308759000.0;208263000.0
2015-09-30;20257;2359720000.0;327928000.0;177668000.0;4967390000.0;22205000.0;14959000.0;1184846000.0;28109000.0;12021000.0;1038356000.0;106360000.0;2956047000.0;170261000.0;465932000.0;2725000.0;3042035000.0;594507000.0;333333000.0;348237000.0;-37245000.0;310992000.0;1594000.0;312586000.0;-96736000.0;215850000.0;-56857000.0;158993000.0;158993000.0;1311407000.0;-85095000.0;-1000237000.0;226075000.0;1195651000.0;-81899000.0;1113752000.0;-1222000.0;1112530000.0;192778000.0;1305308000.0;1305308000.0;1786946000.0;101853000.0;206687000.0;5132209000.0;24175000.0;13300000.0;751767000.0;37133000.0;11996000.0;605806000.0;96832000.0;3239588000.0;93089000.0;348589000.0;1123000.0;3042035000.0;594507000.0;588090000.0;622103000.0;-42717000.0;579386000.0;162978000.0;742364000.0;-88764000.0;653600000.0;-155979000.0;497621000.0;497621000.0;1298618000.0;-97083000.0;-1033364000.0;168171000.0;1261444000.0;-95329000.0;1166115000.0;-1080000.0;1165035000.0;260238000.0;1425273000.0;1425273000.0;158993000.0;24175000.0;22205000.0;1970000.0;-1222000.0;1786946000.0;2359720000.0;-572774000.0;101853000.0;327928000.0;-226075000.0;751767000.0;1184846000.0;-433079000.0;605806000.0;1038356000.0;-432550000.0;3239588000.0;2956047000.0;283541000.0;-79588000.0
2016-03-31;20257;2185895000.0;432163000.0;169362000.0;4987556000.0;21723000.0;20191000.0;503670000.0;19306000.0;70386000.0;308610000.0;105368000.0;3200660000.0;135305000.0;471993000.0;1100000.0;3042035000.0;594507000.0;740523000.0;404973000.0;-14568000.0;390405000.0;51055000.0;441460000.0;-133787000.0;307673000.0;-53988000.0;253685000.0;253685000.0;374096000.0;-15285000.0;-59089000.0;299722000.0;445172000.0;-10160000.0;435012000.0;-1145000.0;433867000.0;89124000.0;522991000.0;522991000.0;2082212000.0;132441000.0;165088000.0;5011048000.0;22805000.0;20629000.0;1008424000.0;33712000.0;24493000.0;864554000.0;85665000.0;2807991000.0;153809000.0;514109000.0;1060000.0;3042035000.0;594507000.0;740523000.0;342526000.0;-21879000.0;320647000.0;36167000.0;356814000.0;-137391000.0;219423000.0;-17490000.0;201933000.0;201933000.0;429047000.0;-404591000.0;-9128000.0;15328000.0;380080000.0;-19488000.0;360592000.0;-405000.0;360187000.0;69007000.0;429194000.0;429194000.0;253685000.0;22805000.0;21723000.0;1082000.0;-1145000.0;2082212000.0;2185895000.0;-103683000.0;132441000.0;432163000.0;-299722000.0;1008424000.0;503670000.0;504754000.0;864554000.0;308610000.0;555944000.0;2807991000.0;3200660000.0;-392669000.0;723448000.0
2016-06-30;20257;1924514000.0;208774000.0;164310000.0;4900799000.0;21210000.0;20415000.0;458249000.0;14065000.0;14440000.0;343522000.0;86222000.0;3195155000.0;205752000.0;477179000.0;5295000.0;3042035000.0;594507000.0;417864000.0;323357000.0;-21353000.0;302004000.0;17847000.0;319851000.0;-99867000.0;219984000.0;-12777000.0;207207000.0;207207000.0;716547000.0;-24018000.0;-616196000.0;76333000.0;805628000.0;-34593000.0;771035000.0;-1785000.0;769250000.0;155160000.0;924410000.0;924410000.0;2082212000.0;132441000.0;165088000.0;5011048000.0;22805000.0;20629000.0;1008424000.0;33712000.0;24493000.0;864554000.0;85665000.0;2807991000.0;153809000.0;514109000.0;1060000.0;3042035000.0;594507000.0;740523000.0;392192000.0;-25606000.0;366586000.0;34943000.0;401529000.0;-115547000.0;285982000.0;-45461000.0;240521000.0;240521000.0;859282000.0;-523830000.0;-418660000.0;-83208000.0;812040000.0;-44838000.0;767202000.0;-794000.0;766408000.0;144280000.0;910688000.0;910688000.0;207207000.0;22805000.0;21210000.0;1595000.0;-1785000.0;2082212000.0;1924514000.0;157698000.0;132441000.0;208774000.0;-76333000.0;1008424000.0;458249000.0;550175000.0;864554000.0;343522000.0;521032000.0;2807991000.0;3195155000.0;-387164000.0;653839000.0
2016-09-30;20257;2177932000.0;227874000.0;180279000.0;4832859000.0;21045000.0;20961000.0;552915000.0;16411000.0;27673000.0;412794000.0;96037000.0;3229356000.0;184934000.0;490728000.0;8689000.0;3042035000.0;594507000.0;417864000.0;364611000.0;-49831000.0;314780000.0;36537000.0;351317000.0;-92961000.0;258356000.0;-40800000.0;217556000.0;217556000.0;1218261000.0;-291547000.0;-831281000.0;95433000.0;1211059000.0;-75277000.0;1135782000.0;-2491000.0;1133291000.0;225095000.0;1358386000.0;1358386000.0;2082212000.0;132441000.0;165088000.0;5011048000.0;22805000.0;20629000.0;1008424000.0;33712000.0;24493000.0;864554000.0;85665000.0;2807991000.0;153809000.0;514109000.0;1060000.0;3042035000.0;594507000.0;740523000.0;348237000.0;-37245000.0;310992000.0;1594000.0;312586000.0;-96736000.0;215850000.0;-56857000.0;158993000.0;158993000.0;1311407000.0;-85095000.0;-1000237000.0;226075000.0;1195651000.0;-81899000.0;1113752000.0;-1222000.0;1112530000.0;192778000.0;1305308000.0;1305308000.0;217556000.0;22805000.0;21045000.0;1760000.0;-2491000.0;2082212000.0;2177932000.0;-95720000.0;132441000.0;227874000.0;-95433000.0;1008424000.0;552915000.0;455509000.0;864554000.0;412794000.0;451760000.0;2807991000.0;3229356000.0;-421365000.0;699496000.0
2017-03-31;20257;2348452000.0;217222000.0;177691000.0;4555860000.0;21015000.0;25330000.0;1126607000.0;18116000.0;51101000.0;963641000.0;93749000.0;2388817000.0;158458000.0;480680000.0;10359000.0;3042035000.0;594507000.0;671046000.0;332320000.0;-37981000.0;294339000.0;24761000.0;319100000.0;-70896000.0;248204000.0;-46837000.0;201367000.0;201367000.0;367943000.0;-237617000.0;-14609000.0;115717000.0;370466000.0;-33627000.0;336839000.0;-815000.0;336024000.0;67816000.0;403840000.0;403840000.0;1954878000.0;101505000.0;173058000.0;4679127000.0;21519000.0;25166000.0;1074367000.0;36991000.0;25299000.0;909370000.0;102707000.0;2381087000.0;161167000.0;476795000.0;9613000.0;3042035000.0;594507000.0;671046000.0;404973000.0;-14568000.0;390405000.0;51055000.0;441460000.0;-133787000.0;307673000.0;-53988000.0;253685000.0;253685000.0;374096000.0;-15285000.0;-59089000.0;299722000.0;445172000.0;-10160000.0;435012000.0;-1145000.0;433867000.0;89124000.0;522991000.0;522991000.0;201367000.0;21519000.0;21015000.0;504000.0;-815000.0;1954878000.0;2348452000.0;-393574000.0;101505000.0;217222000.0;-115717000.0;1074367000.0;1126607000.0;-52240000.0;909370000.0;963641000.0;-54271000.0;2381087000.0;2388817000.0;-7730000.0;363664000.0
2017-06-30;20257;2275463000.0;84519000.0;174975000.0;4367995000.0;20048000.0;25615000.0;1200182000.0;13648000.0;86932000.0;1000808000.0;98794000.0;2411819000.0;143745000.0;410452000.0;10523000.0;3042035000.0;594507000.0;496328000.0;169271000.0;-25695000.0;143576000.0;-25992000.0;117584000.0;-53062000.0;64522000.0;7512000.0;72034000.0;72034000.0;755555000.0;-378994000.0;-393547000.0;-16986000.0;570163000.0;-59394000.0;510769000.0;-1624000.0;509145000.0;90153000.0;599298000.0;599298000.0;1954878000.0;101505000.0;173058000.0;4679127000.0;21519000.0;25166000.0;1074367000.0;36991000.0;25299000.0;909370000.0;102707000.0;2381087000.0;161167000.0;476795000.0;9613000.0;3042035000.0;594507000.0;671046000.0;323357000.0;-21353000.0;302004000.0;17847000.0;319851000.0;-99867000.0;219984000.0;-12777000.0;207207000.0;207207000.0;716547000.0;-24018000.0;-616196000.0;76333000.0;805628000.0;-34593000.0;771035000.0;-1785000.0;769250000.0;155160000.0;924410000.0;924410000.0;72034000.0;21519000.0;20048000.0;1471000.0;-1624000.0;1954878000.0;2275463000.0;-320585000.0;101505000.0;84519000.0;16986000.0;1074367000.0;1200182000.0;-125815000.0;909370000.0;1000808000.0;-91438000.0;2381087000.0;2411819000.0;-30732000.0;158525000.0
2017-09-30;20257;2487654000.0;41876000.0;165172000.0;4262324000.0;21783000.0;26820000.0;1279112000.0;17923000.0;102257000.0;1050602000.0;108330000.0;2403566000.0;118597000.0;378229000.0;14237000.0;3042035000.0;594507000.0;496328000.0;214899000.0;-47237000.0;167662000.0;-19249000.0;148413000.0;-47384000.0;101029000.0;-3704000.0;97325000.0;97325000.0;1176454000.0;-760842000.0;-475241000.0;-59629000.0;814437000.0;-107732000.0;706705000.0;-2573000.0;704132000.0;125104000.0;829236000.0;829236000.0;1954878000.0;101505000.0;173058000.0;4679127000.0;21519000.0;25166000.0;1074367000.0;36991000.0;25299000.0;909370000.0;102707000.0;2381087000.0;161167000.0;476795000.0;9613000.0;3042035000.0;594507000.0;671046000.0;364611000.0;-49831000.0;314780000.0;36537000.0;351317000.0;-92961000.0;258356000.0;-40800000.0;217556000.0;217556000.0;1218261000.0;-291547000.0;-831281000.0;95433000.0;1211059000.0;-75278000.0;1135781000.0;-2491000.0;1133290000.0;225096000.0;1358386000.0;1358386000.0;97325000.0;21519000.0;21783000.0;-264000.0;-2573000.0;1954878000.0;2487654000.0;-532776000.0;101505000.0;41876000.0;59629000.0;1074367000.0;1279112000.0;-204745000.0;909370000.0;1050602000.0;-141232000.0;2381087000.0;2403566000.0;-22479000.0;318965000.0
2018-03-31;20257;2116435000.0;93131000.0;176056000.0;4278796000.0;22936000.0;38480000.0;622278000.0;23209000.0;61164000.0;429382000.0;108523000.0;2620121000.0;69584000.0;364269000.0;15367000.0;3042035000.0;594507000.0;711010000.0;316705000.0;-35052000.0;281653000.0;32473000.0;314126000.0;-51948000.0;262178000.0;-44901000.0;217277000.0;217277000.0;302757000.0;-248485000.0;-17821000.0;36451000.0;353928000.0;-33662000.0;320266000.0;-1484000.0;318782000.0;74228000.0;393010000.0;393010000.0;1946797000.0;56680000.0;174785000.0;4268079000.0;23277000.0;35732000.0;644778000.0;39297000.0;78790000.0;401779000.0;124912000.0;2603381000.0;72546000.0;371676000.0;14887000.0;3042035000.0;594507000.0;711010000.0;332320000.0;-37981000.0;294339000.0;24761000.0;319100000.0;-70896000.0;248204000.0;-46837000.0;201367000.0;201367000.0;352450000.0;-222124000.0;-14609000.0;115717000.0;370466000.0;-33627000.0;336839000.0;-815000.0;336024000.0;67816000.0;403840000.0;403840000.0;217277000.0;23277000.0;22936000.0;341000.0;-1484000.0;1946797000.0;2116435000.0;-169638000.0;56680000.0;93131000.0;-36451000.0;644778000.0;622278000.0;22500000.0;401779000.0;429382000.0;-27603000.0;2603381000.0;2620121000.0;-16740000.0;326796000.0
2018-06-30;20257;2060752000.0;112379000.0;165453000.0;4202451000.0;22777000.0;42663000.0;680527000.0;26370000.0;73761000.0;470214000.0;110182000.0;2681664000.0;38224000.0;367356000.0;15195000.0;3042035000.0;594507000.0;551685000.0;351238000.0;-47740000.0;303498000.0;40986000.0;344484000.0;-54713000.0;289771000.0;-30520000.0;259251000.0;259251000.0;647095000.0;-154977000.0;-436419000.0;55699000.0;745738000.0;-80830000.0;664908000.0;-3081000.0;661827000.0;161801000.0;823628000.0;823628000.0;1946797000.0;56680000.0;174785000.0;4268079000.0;23277000.0;35732000.0;644778000.0;39297000.0;78790000.0;401779000.0;124912000.0;2603381000.0;72546000.0;371676000.0;14887000.0;3042035000.0;594507000.0;711010000.0;169271000.0;-25695000.0;143576000.0;-25992000.0;117584000.0;-53062000.0;64522000.0;7512000.0;72034000.0;72034000.0;721467000.0;-344906000.0;-393547000.0;-16986000.0;570163000.0;-59394000.0;510769000.0;-1624000.0;509145000.0;90153000.0;599298000.0;599298000.0;259251000.0;23277000.0;22777000.0;500000.0;-3081000.0;1946797000.0;2060752000.0;-113955000.0;56680000.0;112379000.0;-55699000.0;644778000.0;680527000.0;-35749000.0;401779000.0;470214000.0;-68435000.0;2603381000.0;2681664000.0;-78283000.0;131459000.0
2018-09-30;20257;2663691000.0;233779000.0;155533000.0;4311525000.0;22639000.0;50161000.0;700361000.0;33432000.0;58260000.0;494055000.0;114614000.0;3230922000.0;33190000.0;411349000.0;16848000.0;3042035000.0;594507000.0;551685000.0;403177000.0;-80865000.0;322312000.0;47480000.0;369792000.0;-63078000.0;306714000.0;-38995000.0;267719000.0;267719000.0;974521000.0;-678592000.0;-118830000.0;177099000.0;1191867000.0;-160418000.0;1031449000.0;-4741000.0;1026708000.0;261656000.0;1288364000.0;1288364000.0;1946797000.0;56680000.0;174785000.0;4268079000.0;23277000.0;35732000.0;644778000.0;39297000.0;78790000.0;401779000.0;124912000.0;2603381000.0;72546000.0;371676000.0;14887000.0;3042035000.0;594507000.0;711010000.0;214899000.0;-47237000.0;167662000.0;-19249000.0;148413000.0;-47384000.0;101029000.0;-3704000.0;97325000.0;97325000.0;1122150000.0;-706538000.0;-475241000.0;-59629000.0;814437000.0;-107732000.0;706705000.0;-2573000.0;704132000.0;125104000.0;829236000.0;829236000.0;267719000.0;23277000.0;22639000.0;638000.0;-4741000.0;1946797000.0;2663691000.0;-716894000.0;56680000.0;233779000.0;-177099000.0;644778000.0;700361000.0;-55583000.0;401779000.0;494055000.0;-92276000.0;2603381000.0;3230922000.0;-627541000.0;26735000.0
