DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.01.03;VL_CONTA_1.02.01;VL_CONTA_1.02.03;VL_CONTA_1.02.04;VL_CONTA_2.01;VL_CONTA_2.01.02;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.01.05;VL_CONTA_2.02.01;VL_CONTA_2.02.02;VL_CONTA_2.02.03;VL_CONTA_2.02.04;VL_CONTA_2.03.01;VL_CONTA_2.03.02;VL_CONTA_2.03.04;VL_CONTA_3.01;VL_CONTA_3.02;VL_CONTA_3.03;VL_CONTA_3.04;VL_CONTA_3.05;VL_CONTA_3.06;VL_CONTA_3.07;VL_CONTA_3.08;VL_CONTA_3.09;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_6.05;VL_CONTA_7.01;VL_CONTA_7.02;VL_CONTA_7.03;VL_CONTA_7.04.01;VL_CONTA_7.05;VL_CONTA_7.06;VL_CONTA_7.07;VL_CONTA_7.08;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.01.03;VL_CONTA_PENULTIMO_1.02.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_1.02.04;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.02;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.01.05;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_2.02.02;VL_CONTA_PENULTIMO_2.02.03;VL_CONTA_PENULTIMO_2.02.04;VL_CONTA_PENULTIMO_2.03.01;VL_CONTA_PENULTIMO_2.03.02;VL_CONTA_PENULTIMO_2.03.04;VL_CONTA_PENULTIMO_3.01;VL_CONTA_PENULTIMO_3.02;VL_CONTA_PENULTIMO_3.03;VL_CONTA_PENULTIMO_3.04;VL_CONTA_PENULTIMO_3.05;VL_CONTA_PENULTIMO_3.06;VL_CONTA_PENULTIMO_3.07;VL_CONTA_PENULTIMO_3.08;VL_CONTA_PENULTIMO_3.09;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_PENULTIMO_6.05;VL_CONTA_PENULTIMO_7.01;VL_CONTA_PENULTIMO_7.02;VL_CONTA_PENULTIMO_7.03;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_PENULTIMO_7.05;VL_CONTA_PENULTIMO_7.06;VL_CONTA_PENULTIMO_7.07;VL_CONTA_PENULTIMO_7.08;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;DELTA_IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;DELTA_ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;DELTA_CAIXA_E_EQUIVALENTES_DE_CAIXA;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;DELTA_PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;DELTA_EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;DELTA_EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2019-03-31;20257;2253153000.0;20881000.0;146031000.0;4718268000.0;60295000.0;65477000.0;684751000.0;36912000.0;45991000.0;498805000.0;103043000.0;3141586000.0;36927000.0;459362000.0;28811000.0;3042035000.0;594507000.0;935510000.0;342250000.0;-81181000.0;261069000.0;-6935000.0;254134000.0;-64178000.0;189956000.0;-30374000.0;159582000.0;159582000.0;185827000.0;-406349000.0;220534000.0;12000.0;383552000.0;-79854000.0;303698000.0;-3386000.0;300312000.0;44327000.0;344639000.0;344639000.0;1927671000.0;20869000.0;159200000.0;4686634000.0;23218000.0;65828000.0;646805000.0;58314000.0;44768000.0;428280000.0;115443000.0;2871675000.0;46663000.0;450624000.0;28475000.0;3042035000.0;594507000.0;935510000.0;333966000.0;-40187000.0;293779000.0;35741000.0;329520000.0;-51948000.0;277572000.0;-46346000.0;231226000.0;231226000.0;302757000.0;-248485000.0;-17821000.0;36451000.0;372123000.0;-38797000.0;333326000.0;-1484000.0;331842000.0;77496000.0;409338000.0;409338000.0;159582000.0;23218000.0;60295000.0;-37077000.0;-3386000.0;1927671000.0;2253153000.0;-325482000.0;20869000.0;20881000.0;-12000.0;646805000.0;684751000.0;-37946000.0;428280000.0;498805000.0;-70525000.0;2871675000.0;3141586000.0;-269911000.0;140361000.0
2019-06-30;20257;3323771000.0;26530000.0;148501000.0;4998256000.0;53720000.0;71935000.0;759860000.0;56117000.0;42811000.0;547922000.0;113010000.0;4206001000.0;32039000.0;520267000.0;33448000.0;3042035000.0;594507000.0;878340000.0;427498000.0;-88281000.0;339217000.0;79874000.0;419091000.0;-71596000.0;347495000.0;-40071000.0;307424000.0;307424000.0;457903000.0;-1546851000.0;1094609000.0;5661000.0;856469000.0;-161137000.0;695332000.0;-6584000.0;688748000.0;175151000.0;863899000.0;863899000.0;1927671000.0;20869000.0;159200000.0;4686634000.0;23218000.0;65828000.0;646805000.0;58314000.0;44768000.0;428280000.0;115443000.0;2871675000.0;46663000.0;450624000.0;28475000.0;3042035000.0;594507000.0;935510000.0;374264000.0;-52938000.0;321326000.0;42631000.0;363957000.0;-54713000.0;309244000.0;-33087000.0;276157000.0;276157000.0;647095000.0;-154977000.0;-436419000.0;55699000.0;788557000.0;-91163000.0;697394000.0;-3081000.0;694313000.0;166714000.0;861027000.0;861027000.0;307424000.0;23218000.0;53720000.0;-30502000.0;-6584000.0;1927671000.0;3323771000.0;-1396100000.0;20869000.0;26530000.0;-5661000.0;646805000.0;759860000.0;-113055000.0;428280000.0;547922000.0;-119642000.0;2871675000.0;4206001000.0;-1334326000.0;154758000.0
2019-09-30;20257;3130852000.0;18982000.0;132573000.0;5312906000.0;56603000.0;71974000.0;1056561000.0;84284000.0;40028000.0;810817000.0;121432000.0;3954282000.0;46954000.0;598862000.0;32820000.0;3042035000.0;598736000.0;878340000.0;597753000.0;-193100000.0;404653000.0;47912000.0;452565000.0;-48808000.0;403757000.0;-45917000.0;357840000.0;357840000.0;677635000.0;-1412201000.0;732679000.0;-1887000.0;1511014000.0;-347089000.0;1163925000.0;-10374000.0;1153551000.0;289414000.0;1442965000.0;1442965000.0;1927671000.0;20869000.0;159200000.0;4686634000.0;23218000.0;65828000.0;646805000.0;58314000.0;44768000.0;428280000.0;115443000.0;2871675000.0;46663000.0;450624000.0;28475000.0;3042035000.0;594507000.0;935510000.0;431238000.0;-83637000.0;347601000.0;50990000.0;398591000.0;-63078000.0;335513000.0;-40781000.0;294732000.0;294732000.0;974521000.0;-678592000.0;-118830000.0;177099000.0;1264152000.0;-173523000.0;1090629000.0;-4741000.0;1085888000.0;270079000.0;1355967000.0;1355967000.0;357840000.0;23218000.0;56603000.0;-33385000.0;-10374000.0;1927671000.0;3130852000.0;-1203181000.0;20869000.0;18982000.0;1887000.0;646805000.0;1056561000.0;-409756000.0;428280000.0;810817000.0;-382537000.0;2871675000.0;3954282000.0;-1082607000.0;-288981000.0
2020-03-31;20257;3228146000.0;209548000.0;151599000.0;6842384000.0;55626000.0;80655000.0;1039895000.0;81122000.0;46084000.0;795536000.0;117153000.0;5105097000.0;41480000.0;828129000.0;33158000.0;3042035000.0;598736000.0;1299331000.0;690417000.0;-219327000.0;471090000.0;108478000.0;579568000.0;-134859000.0;444709000.0;-80522000.0;364187000.0;364187000.0;83081000.0;24286000.0;19619000.0;126986000.0;758786000.0;-213530000.0;545256000.0;-3446000.0;541810000.0;158077000.0;699887000.0;699887000.0;3568430000.0;82562000.0;128177000.0;5359039000.0;56439000.0;78660000.0;996501000.0;91200000.0;40731000.0;743002000.0;121568000.0;4600202000.0;30407000.0;644332000.0;31739000.0;3042035000.0;598736000.0;1286024000.0;342250000.0;-81181000.0;261069000.0;-6935000.0;254134000.0;-64178000.0;189956000.0;-30374000.0;159582000.0;159582000.0;185827000.0;-406349000.0;220534000.0;12000.0;383552000.0;-79854000.0;303698000.0;-3386000.0;300312000.0;44327000.0;344639000.0;344639000.0;364187000.0;56439000.0;55626000.0;813000.0;-3446000.0;3568430000.0;3228146000.0;340284000.0;82562000.0;209548000.0;-126986000.0;996501000.0;1039895000.0;-43394000.0;743002000.0;795536000.0;-52534000.0;4600202000.0;5105097000.0;-504895000.0;-708165000.0
2020-06-30;20257;3841299000.0;1524256000.0;144561000.0;7241004000.0;55371000.0;82880000.0;1187778000.0;59420000.0;45519000.0;925109000.0;157730000.0;5909426000.0;58512000.0;930461000.0;36870000.0;3042035000.0;598736000.0;1211324000.0;755654000.0;-282363000.0;473291000.0;88536000.0;561827000.0;-28457000.0;533370000.0;-95522000.0;437848000.0;437848000.0;86021000.0;776713000.0;578960000.0;1441694000.0;1589232000.0;-488022000.0;1101210000.0;-7491000.0;1093719000.0;293310000.0;1387029000.0;1387029000.0;3568430000.0;82562000.0;128177000.0;5359039000.0;56439000.0;78660000.0;996501000.0;91200000.0;40731000.0;743002000.0;121568000.0;4600202000.0;30407000.0;644332000.0;31739000.0;3042035000.0;598736000.0;1286024000.0;427498000.0;-88281000.0;339217000.0;79874000.0;419091000.0;-71596000.0;347495000.0;-40071000.0;307424000.0;307424000.0;457903000.0;-1546851000.0;1094609000.0;5661000.0;856469000.0;-161137000.0;695332000.0;-6584000.0;688748000.0;175151000.0;863899000.0;863899000.0;437848000.0;56439000.0;55371000.0;1068000.0;-7491000.0;3568430000.0;3841299000.0;-272869000.0;82562000.0;1524256000.0;-1441694000.0;996501000.0;1187778000.0;-191277000.0;743002000.0;925109000.0;-182107000.0;4600202000.0;5909426000.0;-1309224000.0;-2422144000.0
2020-09-30;20257;3358290000.0;1789887000.0;183129000.0;7857655000.0;54083000.0;85517000.0;926143000.0;66115000.0;54331000.0;651420000.0;154277000.0;5974829000.0;88715000.0;1071255000.0;37654000.0;3042035000.0;598736000.0;1224261000.0;941221000.0;-253750000.0;687471000.0;173513000.0;860984000.0;-119288000.0;741696000.0;-109782000.0;631914000.0;631914000.0;319620000.0;1437529000.0;-49824000.0;1707325000.0;2610532000.0;-727685000.0;1882847000.0;-12102000.0;1870745000.0;511382000.0;2382127000.0;2382127000.0;3568430000.0;82562000.0;128177000.0;5359039000.0;56439000.0;78660000.0;996501000.0;91200000.0;40731000.0;743002000.0;121568000.0;4600202000.0;30407000.0;644332000.0;31739000.0;3042035000.0;598736000.0;1286024000.0;597753000.0;-193100000.0;404653000.0;47912000.0;452565000.0;-48808000.0;403757000.0;-45917000.0;357840000.0;357840000.0;677635000.0;-1412201000.0;732679000.0;-1887000.0;1511014000.0;-347089000.0;1163925000.0;-10374000.0;1153551000.0;289414000.0;1442965000.0;1442965000.0;631914000.0;56439000.0;54083000.0;2356000.0;-12102000.0;3568430000.0;3358290000.0;210140000.0;82562000.0;1789887000.0;-1707325000.0;996501000.0;926143000.0;70358000.0;743002000.0;651420000.0;91582000.0;4600202000.0;5974829000.0;-1374627000.0;-2512696000.0
2021-03-31;20257;2618436000.0;1021839000.0;202379000.0;9187306000.0;77617000.0;89515000.0;895118000.0;81622000.0;48052000.0;536844000.0;228600000.0;5919236000.0;103207000.0;1453186000.0;51677000.0;3042035000.0;598736000.0;2400431000.0;908449000.0;-197049000.0;711400000.0;162644000.0;874044000.0;-183098000.0;690946000.0;-135094000.0;555852000.0;555852000.0;163252000.0;-24113000.0;-13331000.0;125808000.0;977583000.0;-191615000.0;785968000.0;-4687000.0;781281000.0;209662000.0;990943000.0;990943000.0;2360161000.0;896031000.0;190378000.0;8629485000.0;73676000.0;89572000.0;841643000.0;85086000.0;55157000.0;449739000.0;251661000.0;5803047000.0;101503000.0;1288527000.0;44795000.0;3042035000.0;598736000.0;2400431000.0;688398000.0;-219327000.0;469071000.0;137377000.0;606448000.0;-134859000.0;471589000.0;-80348000.0;391241000.0;391241000.0;83081000.0;24286000.0;19619000.0;126986000.0;756668000.0;-213530000.0;543138000.0;-3446000.0;539692000.0;186976000.0;726668000.0;726668000.0;555852000.0;73676000.0;77617000.0;-3941000.0;-4687000.0;2360161000.0;2618436000.0;-258275000.0;896031000.0;1021839000.0;-125808000.0;841643000.0;895118000.0;-53475000.0;449739000.0;536844000.0;-87105000.0;5803047000.0;5919236000.0;-116189000.0;430804000.0
2021-06-30;20257;2252478000.0;719541000.0;154202000.0;9607132000.0;81359000.0;89870000.0;1120353000.0;68425000.0;44242000.0;893063000.0;114623000.0;5908932000.0;95238000.0;1623674000.0;58000000.0;3042035000.0;598736000.0;1944396000.0;904321000.0;-131497000.0;772824000.0;242225000.0;1015049000.0;-173138000.0;841911000.0;-144016000.0;697895000.0;697895000.0;658938000.0;-32878000.0;-802550000.0;-176490000.0;1949424000.0;-311711000.0;1637713000.0;-10495000.0;1627218000.0;496972000.0;2124190000.0;2124190000.0;2360161000.0;896031000.0;190378000.0;8629485000.0;73676000.0;89572000.0;841643000.0;85086000.0;55157000.0;449739000.0;251661000.0;5803047000.0;101503000.0;1288527000.0;44795000.0;3042035000.0;598736000.0;2400431000.0;760069000.0;-282363000.0;477706000.0;110472000.0;588178000.0;-28457000.0;559721000.0;-95491000.0;464230000.0;464230000.0;86021000.0;776713000.0;578960000.0;1441694000.0;1591659000.0;-488022000.0;1103637000.0;-7491000.0;1096146000.0;344145000.0;1440291000.0;1440291000.0;697895000.0;73676000.0;81359000.0;-7683000.0;-10495000.0;2360161000.0;2252478000.0;107683000.0;896031000.0;719541000.0;176490000.0;841643000.0;1120353000.0;-278710000.0;449739000.0;893063000.0;-443324000.0;5803047000.0;5908932000.0;-105885000.0;-64029000.0
2021-09-30;20257;2520585000.0;967879000.0;209418000.0;10111122000.0;87509000.0;94841000.0;1238042000.0;114616000.0;54965000.0;943281000.0;125180000.0;6057821000.0;85738000.0;1739125000.0;58433000.0;3042035000.0;598736000.0;1944396000.0;942321000.0;-195024000.0;747297000.0;108915000.0;856212000.0;-230358000.0;625854000.0;-88965000.0;536889000.0;536889000.0;1000835000.0;-65831000.0;-863156000.0;71848000.0;2979785000.0;-491744000.0;2488041000.0;-16513000.0;2471528000.0;654046000.0;3125574000.0;3125574000.0;2360161000.0;896031000.0;190378000.0;8629485000.0;73676000.0;89572000.0;841643000.0;85086000.0;55157000.0;449739000.0;251661000.0;5803047000.0;101503000.0;1288527000.0;44795000.0;3042035000.0;598736000.0;2400431000.0;943977000.0;-253750000.0;690227000.0;196093000.0;886320000.0;-119288000.0;767032000.0;-109664000.0;657368000.0;657368000.0;319620000.0;1437529000.0;-49824000.0;1707325000.0;2615777000.0;-727685000.0;1888092000.0;-12102000.0;1875990000.0;584797000.0;2460787000.0;2460787000.0;536889000.0;73676000.0;87509000.0;-13833000.0;-16513000.0;2360161000.0;2520585000.0;-160424000.0;896031000.0;967879000.0;-71848000.0;841643000.0;1238042000.0;-396399000.0;449739000.0;943281000.0;-493542000.0;5803047000.0;6057821000.0;-254774000.0;-521930000.0
2022-03-31;20257;3326999000.0;1453195000.0;208990000.0;10308739000.0;92114000.0;98836000.0;1432996000.0;89227000.0;53363000.0;1041269000.0;249137000.0;6648365000.0;95591000.0;1921595000.0;50899000.0;3042035000.0;598736000.0;3021522000.0;795647000.0;-69712000.0;725935000.0;169356000.0;895291000.0;-228179000.0;667112000.0;-107189000.0;559923000.0;559923000.0;385352000.0;-46943000.0;729962000.0;1068371000.0;861082000.0;-54297000.0;806785000.0;-6856000.0;799929000.0;233705000.0;1033634000.0;1033634000.0;2135183000.0;384824000.0;212069000.0;10138624000.0;86349000.0;98801000.0;1417130000.0;131622000.0;58894000.0;958046000.0;268568000.0;5846840000.0;86366000.0;1810960000.0;49583000.0;3042035000.0;598736000.0;3021522000.0;908449000.0;-197049000.0;711400000.0;162644000.0;874044000.0;-183098000.0;690946000.0;-135094000.0;555852000.0;555852000.0;163252000.0;-24113000.0;-13331000.0;125808000.0;977583000.0;-191615000.0;785968000.0;-4687000.0;781281000.0;209662000.0;990943000.0;990943000.0;559923000.0;86349000.0;92114000.0;-5765000.0;-6856000.0;2135183000.0;3326999000.0;-1191816000.0;384824000.0;1453195000.0;-1068371000.0;1417130000.0;1432996000.0;-15866000.0;958046000.0;1041269000.0;-83223000.0;5846840000.0;6648365000.0;-801525000.0;-218337000.0
2022-06-30;20257;3953127000.0;1843025000.0;227337000.0;10408456000.0;97352000.0;101318000.0;1279304000.0;97945000.0;35654000.0;1031222000.0;114483000.0;7605490000.0;99642000.0;2025435000.0;66082000.0;3042035000.0;598736000.0;2368240000.0;847721000.0;-93797000.0;753924000.0;171208000.0;925132000.0;-260577000.0;664555000.0;-100533000.0;564022000.0;564022000.0;1015706000.0;-102859000.0;545354000.0;1458201000.0;1775607000.0;-146284000.0;1629323000.0;-13946000.0;1615377000.0;506691000.0;2122068000.0;2122068000.0;2135183000.0;384824000.0;212069000.0;10138624000.0;86349000.0;98801000.0;1417130000.0;131622000.0;58894000.0;958046000.0;268568000.0;5846840000.0;86366000.0;1810960000.0;49583000.0;3042035000.0;598736000.0;3021522000.0;904321000.0;-131497000.0;772824000.0;242225000.0;1015049000.0;-173138000.0;841911000.0;-144016000.0;697895000.0;697895000.0;658938000.0;-32878000.0;-802550000.0;-176490000.0;1949424000.0;-311711000.0;1637713000.0;-10495000.0;1627218000.0;496972000.0;2124190000.0;2124190000.0;564022000.0;86349000.0;97352000.0;-11003000.0;-13946000.0;2135183000.0;3953127000.0;-1817944000.0;384824000.0;1843025000.0;-1458201000.0;1417130000.0;1279304000.0;137826000.0;958046000.0;1031222000.0;-73176000.0;5846840000.0;7605490000.0;-1758650000.0;-773178000.0
2022-09-30;20257;3620492000.0;1564460000.0;234180000.0;10302699000.0;129781000.0;109700000.0;975305000.0;86758000.0;40660000.0;711358000.0;136529000.0;7762053000.0;87884000.0;2016958000.0;58961000.0;3042035000.0;598736000.0;2368240000.0;463793000.0;-137843000.0;325950000.0;70849000.0;396799000.0;-85759000.0;311040000.0;-8586000.0;302454000.0;302454000.0;1451457000.0;-165082000.0;-106739000.0;1179636000.0;2286001000.0;-268221000.0;2017780000.0;-19727000.0;1998053000.0;679514000.0;2677567000.0;2677567000.0;2135183000.0;384824000.0;212069000.0;10138624000.0;86349000.0;98801000.0;1417130000.0;131622000.0;58894000.0;958046000.0;268568000.0;5846840000.0;86366000.0;1810960000.0;49583000.0;3042035000.0;598736000.0;3021522000.0;942321000.0;-195024000.0;747297000.0;108915000.0;856212000.0;-230358000.0;625854000.0;-88965000.0;536889000.0;536889000.0;1000835000.0;-65831000.0;-863156000.0;71848000.0;2979785000.0;-491744000.0;2488041000.0;-16513000.0;2471528000.0;654046000.0;3125574000.0;3125574000.0;302454000.0;86349000.0;129781000.0;-43432000.0;-19727000.0;2135183000.0;3620492000.0;-1485309000.0;384824000.0;1564460000.0;-1179636000.0;1417130000.0;975305000.0;441825000.0;958046000.0;711358000.0;246688000.0;5846840000.0;7762053000.0;-1915213000.0;-594868000.0
2023-03-31;20257;3196076000.0;1039721000.0;242392000.0;11133544000.0;216765000.0;140628000.0;1132149000.0;105310000.0;41973000.0;808450000.0;176416000.0;8544262000.0;100426000.0;2105328000.0;63179000.0;3042035000.0;598736000.0;2459295000.0;692915000.0;-106446000.0;586469000.0;143154000.0;729623000.0;-281703000.0;447920000.0;-61148000.0;386772000.0;386772000.0;-455701000.0;-21736000.0;433984000.0;-43453000.0;758683000.0;-91172000.0;667511000.0;-5236000.0;662275000.0;221189000.0;883464000.0;883464000.0;3089668000.0;1083174000.0;202942000.0;10267452000.0;203712000.0;136940000.0;1021517000.0;133728000.0;38967000.0;637921000.0;210901000.0;7518267000.0;87437000.0;2051922000.0;59462000.0;3042035000.0;598736000.0;2919295000.0;795647000.0;-69712000.0;725935000.0;169356000.0;895291000.0;-228179000.0;667112000.0;-107189000.0;559923000.0;559923000.0;385352000.0;-46943000.0;729962000.0;1068371000.0;861082000.0;-54297000.0;806785000.0;-6856000.0;799929000.0;233705000.0;1033634000.0;1033634000.0;386772000.0;203712000.0;216765000.0;-13053000.0;-5236000.0;3089668000.0;3196076000.0;-106408000.0;1083174000.0;1039721000.0;43453000.0;1021517000.0;1132149000.0;-110632000.0;637921000.0;808450000.0;-170529000.0;7518267000.0;8544262000.0;-1025995000.0;-762706000.0
2023-06-30;20257;3598345000.0;1323640000.0;334517000.0;11218457000.0;223699000.0;145871000.0;1189144000.0;127853000.0;45375000.0;816981000.0;198935000.0;8609145000.0;171967000.0;2087838000.0;64945000.0;3042035000.0;598736000.0;2459295000.0;678504000.0;-240191000.0;438313000.0;32407000.0;470720000.0;-243267000.0;227453000.0;-7127000.0;220326000.0;220326000.0;12331000.0;-37759000.0;265894000.0;240466000.0;1501065000.0;-314425000.0;1186640000.0;-9024000.0;1177616000.0;339314000.0;1516930000.0;1516930000.0;3089668000.0;1083174000.0;202942000.0;10267452000.0;203712000.0;136940000.0;1021517000.0;133728000.0;38967000.0;637921000.0;210901000.0;7518267000.0;87437000.0;2051922000.0;59462000.0;3042035000.0;598736000.0;2919295000.0;847721000.0;-93797000.0;753924000.0;171208000.0;925132000.0;-260577000.0;664555000.0;-100533000.0;564022000.0;564022000.0;1015706000.0;-102859000.0;545354000.0;1458201000.0;1775607000.0;-146284000.0;1629323000.0;-13946000.0;1615377000.0;506691000.0;2122068000.0;2122068000.0;220326000.0;203712000.0;223699000.0;-19987000.0;-9024000.0;3089668000.0;3598345000.0;-508677000.0;1083174000.0;1323640000.0;-240466000.0;1021517000.0;1189144000.0;-167627000.0;637921000.0;816981000.0;-179060000.0;7518267000.0;8609145000.0;-1090878000.0;-938065000.0
