DT_REFER;CD_CVM;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;DT_FIM_EXERC;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_7.04.01;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;CAIXA_E_EQUIVALENTES_DE_CAIXA;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2017-06-30;2453;2016-12-31;2016-06-30;2017-06-30;8285470000.0;995132000.0;3775076000.0;11447460000.0;4836923000.0;10342357000.0;202124000.0;-398717000.0;7874788000.0;946103000.0;2823033000.0;11777706000.0;5192693000.0;9413957000.0;138114000.0;-410800000.0;138114000.0;3775076000.0;2823033000.0;952043000.0;-410800000.0;8285470000.0;7874788000.0;410682000.0;995132000.0;946103000.0;49029000.0;11447460000.0;11777706000.0;-330246000.0;4836923000.0;5192693000.0;-355770000.0;10342357000.0;9413957000.0;928400000.0;-3151769000.0
2017-06-30;18660;2016-12-31;2016-06-30;2017-06-30;11379187000.0;6164997000.0;9712998000.0;9018493000.0;3422923000.0;18621065000.0;240135000.0;-497409000.0;10138647000.0;4316090000.0;9984338000.0;11222464000.0;5121391000.0;15734684000.0;123172000.0;-615819000.0;123172000.0;9712998000.0;9984338000.0;-271340000.0;-615819000.0;11379187000.0;10138647000.0;1240540000.0;6164997000.0;4316090000.0;1848907000.0;9018493000.0;11222464000.0;-2203971000.0;3422923000.0;5121391000.0;-1698468000.0;18621065000.0;15734684000.0;2886381000.0;-4552853000.0
2017-06-30;20257;2016-12-31;2016-06-30;2017-06-30;1954878000.0;101505000.0;21519000.0;1074367000.0;909370000.0;2381087000.0;207207000.0;-1785000.0;2275463000.0;84519000.0;20048000.0;1200182000.0;1000808000.0;2411819000.0;72034000.0;-1624000.0;72034000.0;21519000.0;20048000.0;1471000.0;-1624000.0;1954878000.0;2275463000.0;-320585000.0;101505000.0;84519000.0;16986000.0;1074367000.0;1200182000.0;-125815000.0;909370000.0;1000808000.0;-91438000.0;2381087000.0;2411819000.0;-30732000.0;236975000.0
2017-06-30;21237;2016-12-31;2016-06-30;2017-06-30;1249601000.0;493997000.0;6528059000.0;1740974000.0;1243763000.0;3699496000.0;-105594000.0;-100893000.0;1035610000.0;368491000.0;6516390000.0;993301000.0;491500000.0;4242052000.0;-40830000.0;-163449000.0;-40830000.0;6528059000.0;6516390000.0;11669000.0;-163449000.0;1249601000.0;1035610000.0;213991000.0;493997000.0;368491000.0;125506000.0;1740974000.0;993301000.0;747673000.0;1243763000.0;491500000.0;752263000.0;3699496000.0;4242052000.0;-542556000.0;1863565000.0
2017-09-30;2437;2016-12-31;2016-09-30;2017-09-30;29272652000.0;2361014000.0;26812925000.0;31138510000.0;5982651000.0;41008656000.0;875117000.0;-1328177000.0;32010666000.0;2445213000.0;26083522000.0;28050655000.0;5467618000.0;40763969000.0;550158000.0;-1384529000.0;550158000.0;26812925000.0;26083522000.0;729403000.0;-1384529000.0;29272652000.0;32010666000.0;-2738014000.0;2361014000.0;2445213000.0;-84199000.0;31138510000.0;28050655000.0;3087855000.0;5982651000.0;5467618000.0;515033000.0;41008656000.0;40763969000.0;244687000.0;4364043000.0
2017-09-30;2453;2016-12-31;2016-09-30;2017-09-30;8285470000.0;995132000.0;3775076000.0;11447460000.0;4836923000.0;10342357000.0;433502000.0;-601197000.0;7855582000.0;582382000.0;2797191000.0;12349927000.0;5199471000.0;8856104000.0;-83666000.0;-616783000.0;-83666000.0;3775076000.0;2797191000.0;977885000.0;-616783000.0;8285470000.0;7855582000.0;429888000.0;995132000.0;582382000.0;412750000.0;11447460000.0;12349927000.0;-902467000.0;4836923000.0;5199471000.0;-362548000.0;10342357000.0;8856104000.0;1486253000.0;-4033990000.0
2017-09-30;18660;2016-12-31;2016-09-30;2017-09-30;11379187000.0;6164997000.0;9712998000.0;9018493000.0;3422923000.0;18621065000.0;269272000.0;-752249000.0;10297796000.0;3832155000.0;9841148000.0;12307461000.0;5377869000.0;14443078000.0;390197000.0;-930473000.0;390197000.0;9712998000.0;9841148000.0;-128150000.0;-930473000.0;11379187000.0;10297796000.0;1081391000.0;6164997000.0;3832155000.0;2332842000.0;9018493000.0;12307461000.0;-3288968000.0;3422923000.0;5377869000.0;-1954946000.0;18621065000.0;14443078000.0;4177987000.0;-6249734000.0
2017-09-30;20257;2016-12-31;2016-09-30;2017-09-30;1954878000.0;101505000.0;21519000.0;1074367000.0;909370000.0;2381087000.0;217556000.0;-2491000.0;2487654000.0;41876000.0;21783000.0;1279112000.0;1050602000.0;2403566000.0;97325000.0;-2573000.0;97325000.0;21519000.0;21783000.0;-264000.0;-2573000.0;1954878000.0;2487654000.0;-532776000.0;101505000.0;41876000.0;59629000.0;1074367000.0;1279112000.0;-204745000.0;909370000.0;1050602000.0;-141232000.0;2381087000.0;2403566000.0;-22479000.0;423552000.0
2017-09-30;21237;2016-12-31;2016-09-30;2017-09-30;1249601000.0;493997000.0;6528059000.0;1740974000.0;1243763000.0;3699496000.0;-4881000.0;-170804000.0;1369346000.0;396774000.0;6488023000.0;1249588000.0;561573000.0;4196620000.0;55453000.0;-284557000.0;55453000.0;6528059000.0;6488023000.0;40036000.0;-284557000.0;1249601000.0;1369346000.0;-119745000.0;493997000.0;396774000.0;97223000.0;1740974000.0;1249588000.0;491386000.0;1243763000.0;561573000.0;682190000.0;3699496000.0;4196620000.0;-497124000.0;1715751000.0
2018-03-31;2437;2017-12-31;2017-03-31;2018-03-31;37358727000.0;2122128000.0;27965837000.0;34186952000.0;6214897000.0;40455493000.0;1378152000.0;-461353000.0;36948349000.0;2077790000.0;27628145000.0;33806514000.0;5375387000.0;39856513000.0;56138000.0;-466335000.0;56138000.0;27965837000.0;27628145000.0;337692000.0;-466335000.0;37358727000.0;36948349000.0;410378000.0;2122128000.0;2077790000.0;44338000.0;34186952000.0;33806514000.0;380438000.0;6214897000.0;5375387000.0;839510000.0;40455493000.0;39856513000.0;598980000.0;-448623000.0
2018-03-31;2453;2017-12-31;2017-03-31;2018-03-31;8537303000.0;1030257000.0;2762310000.0;8662284000.0;2370551000.0;12027146000.0;342734000.0;-201365000.0;6913109000.0;422328000.0;2725712000.0;7548199000.0;2588160000.0;11110656000.0;464595000.0;-212991000.0;464595000.0;2762310000.0;2725712000.0;36598000.0;-212991000.0;8537303000.0;6913109000.0;1624194000.0;1030257000.0;422328000.0;607929000.0;8662284000.0;7548199000.0;1114085000.0;2370551000.0;2588160000.0;-217609000.0;12027146000.0;11110656000.0;916490000.0;-213344000.0
2018-03-31;18660;2017-12-31;2017-03-31;2018-03-31;9581212000.0;3249642000.0;9787125000.0;11378688000.0;5292679000.0;14875904000.0;232121000.0;-305281000.0;9603033000.0;3028978000.0;9678537000.0;10464792000.0;5454449000.0;15352469000.0;419404000.0;-319718000.0;419404000.0;9787125000.0;9678537000.0;108588000.0;-319718000.0;9581212000.0;9603033000.0;-21821000.0;3249642000.0;3028978000.0;220664000.0;11378688000.0;10464792000.0;913896000.0;5292679000.0;5454449000.0;-161770000.0;14875904000.0;15352469000.0;-476565000.0;1682938000.0
2018-03-31;20257;2017-12-31;2017-03-31;2018-03-31;1946797000.0;56680000.0;23277000.0;644778000.0;401779000.0;2603381000.0;201367000.0;-815000.0;2116435000.0;93131000.0;22936000.0;622278000.0;429382000.0;2620121000.0;217277000.0;-1484000.0;217277000.0;23277000.0;22936000.0;341000.0;-1484000.0;1946797000.0;2116435000.0;-169638000.0;56680000.0;93131000.0;-36451000.0;644778000.0;622278000.0;22500000.0;401779000.0;429382000.0;-27603000.0;2603381000.0;2620121000.0;-16740000.0;323825000.0
2018-03-31;21237;2017-12-31;2017-03-31;2018-03-31;1877257000.0;766884000.0;6452811000.0;1152007000.0;422786000.0;3932806000.0;-11834000.0;-86555000.0;1191964000.0;498585000.0;6452230000.0;1211442000.0;691806000.0;3350491000.0;36367000.0;-94519000.0;36367000.0;6452811000.0;6452230000.0;581000.0;-94519000.0;1877257000.0;1191964000.0;685293000.0;766884000.0;498585000.0;268299000.0;1152007000.0;1211442000.0;-59435000.0;422786000.0;691806000.0;-269020000.0;3932806000.0;3350491000.0;582315000.0;-1118198000.0
2018-06-30;2437;2017-12-31;2017-06-30;2018-06-30;37358727000.0;2122128000.0;27965837000.0;34186952000.0;6214897000.0;40455493000.0;344092000.0;-918266000.0;41287043000.0;2497910000.0;27159926000.0;33372521000.0;5214513000.0;40689647000.0;2831925000.0;-949293000.0;2831925000.0;27965837000.0;27159926000.0;805911000.0;-949293000.0;37358727000.0;41287043000.0;-3928316000.0;2122128000.0;2497910000.0;-375782000.0;34186952000.0;33372521000.0;814431000.0;6214897000.0;5214513000.0;1000384000.0;40455493000.0;40689647000.0;-234154000.0;6302442000.0
2018-06-30;2453;2017-12-31;2017-06-30;2018-06-30;8537303000.0;1030257000.0;2762310000.0;8662284000.0;2370551000.0;12027146000.0;138114000.0;-410800000.0;7312878000.0;940937000.0;2420914000.0;7866540000.0;2740647000.0;11863407000.0;-10886000.0;-411300000.0;-10886000.0;2762310000.0;2420914000.0;341396000.0;-411300000.0;8537303000.0;7312878000.0;1224425000.0;1030257000.0;940937000.0;89320000.0;8662284000.0;7866540000.0;795744000.0;2370551000.0;2740647000.0;-370096000.0;12027146000.0;11863407000.0;163739000.0;-1547458000.0
2018-06-30;18660;2017-12-31;2017-06-30;2018-06-30;9581211000.0;3249642000.0;9787125000.0;11378687000.0;5292680000.0;14875904000.0;123172000.0;-760052000.0;9671893000.0;2490235000.0;9612095000.0;9713720000.0;4396744000.0;16249194000.0;450177000.0;-805756000.0;450177000.0;9787125000.0;9612095000.0;175030000.0;-805756000.0;9581211000.0;9671893000.0;-90682000.0;3249642000.0;2490235000.0;759407000.0;11378687000.0;9713720000.0;1664967000.0;5292680000.0;4396744000.0;895936000.0;14875904000.0;16249194000.0;-1373290000.0;5013080000.0
2018-06-30;20257;2017-12-31;2017-06-30;2018-06-30;1946797000.0;56680000.0;23277000.0;644778000.0;401779000.0;2603381000.0;72034000.0;-1624000.0;2060752000.0;112379000.0;22777000.0;680527000.0;470214000.0;2681664000.0;259251000.0;-3081000.0;259251000.0;23277000.0;22777000.0;500000.0;-3081000.0;1946797000.0;2060752000.0;-113955000.0;56680000.0;112379000.0;-55699000.0;644778000.0;680527000.0;-35749000.0;401779000.0;470214000.0;-68435000.0;2603381000.0;2681664000.0;-78283000.0;232326000.0
2018-06-30;21237;2017-12-31;2017-06-30;2018-06-30;1877256000.0;766884000.0;6452811000.0;1152007000.0;422786000.0;3932806000.0;-40830000.0;-163449000.0;1655985000.0;585035000.0;8038722000.0;1535764000.0;821777000.0;4170875000.0;205602000.0;-199472000.0;205602000.0;6452811000.0;8038722000.0;-1585911000.0;-199472000.0;1877256000.0;1655985000.0;221271000.0;766884000.0;585035000.0;181849000.0;1152007000.0;1535764000.0;-383757000.0;422786000.0;821777000.0;-398991000.0;3932806000.0;4170875000.0;-238069000.0;1189789000.0
2018-09-30;2437;2017-12-31;2017-09-30;2018-09-30;37358727000.0;2122128000.0;27965837000.0;34186952000.0;6214897000.0;40455493000.0;550158000.0;-1384529000.0;46599215000.0;2666622000.0;24865284000.0;40688447000.0;9536880000.0;34893286000.0;-1613453000.0;-1437803000.0;-1613453000.0;27965837000.0;24865284000.0;3100553000.0;-1437803000.0;37358727000.0;46599215000.0;-9240488000.0;2122128000.0;2666622000.0;-544494000.0;34186952000.0;40688447000.0;-6501495000.0;6214897000.0;9536880000.0;-3321983000.0;40455493000.0;34893286000.0;5562207000.0;-13385994000.0
2018-09-30;2453;2017-12-31;2017-09-30;2018-09-30;8537303000.0;1030257000.0;2762310000.0;8662284000.0;2370551000.0;12027146000.0;-83666000.0;-616783000.0;9536516000.0;1493383000.0;2409600000.0;7875913000.0;2392155000.0;13001900000.0;244540000.0;-619104000.0;244540000.0;2762310000.0;2409600000.0;352710000.0;-619104000.0;8537303000.0;9536516000.0;-999213000.0;1030257000.0;1493383000.0;-463126000.0;8662284000.0;7875913000.0;786371000.0;2370551000.0;2392155000.0;-21604000.0;12027146000.0;13001900000.0;-974754000.0;1085208000.0
2018-09-30;18660;2017-12-31;2017-09-30;2018-09-30;9581211000.0;3249642000.0;9787125000.0;11378687000.0;5292680000.0;14875904000.0;390197000.0;-930473000.0;12191717000.0;3578838000.0;9536347000.0;11047179000.0;4398305000.0;17142875000.0;626223000.0;-984051000.0;626223000.0;9787125000.0;9536347000.0;250778000.0;-984051000.0;9581211000.0;12191717000.0;-2610506000.0;3249642000.0;3578838000.0;-329196000.0;11378687000.0;11047179000.0;331508000.0;5292680000.0;4398305000.0;894375000.0;14875904000.0;17142875000.0;-2266971000.0;4836362000.0
2018-09-30;20257;2017-12-31;2017-09-30;2018-09-30;1946797000.0;56680000.0;23277000.0;644778000.0;401779000.0;2603381000.0;97325000.0;-2573000.0;2663691000.0;233779000.0;22639000.0;700361000.0;494055000.0;3230922000.0;267719000.0;-4741000.0;267719000.0;23277000.0;22639000.0;638000.0;-4741000.0;1946797000.0;2663691000.0;-716894000.0;56680000.0;233779000.0;-177099000.0;644778000.0;700361000.0;-55583000.0;401779000.0;494055000.0;-92276000.0;2603381000.0;3230922000.0;-627541000.0;1104718000.0
2018-09-30;21237;2017-12-31;2017-09-30;2018-09-30;1877256000.0;766884000.0;6452811000.0;1152007000.0;422786000.0;3932806000.0;55453000.0;-284557000.0;2159119000.0;736404000.0;7950043000.0;1743328000.0;825549000.0;4184886000.0;175592000.0;-336261000.0;175592000.0;6452811000.0;7950043000.0;-1497232000.0;-336261000.0;1877256000.0;2159119000.0;-281863000.0;766884000.0;736404000.0;30480000.0;1152007000.0;1743328000.0;-591321000.0;422786000.0;825549000.0;-402763000.0;3932806000.0;4184886000.0;-252080000.0;937382000.0
2019-03-31;2437;2018-12-31;2018-03-31;2019-03-31;46845413000.0;2143440000.0;32370392000.0;36523971000.0;12255107000.0;43562034000.0;483977000.0;-466335000.0;44637806000.0;3222157000.0;32661511000.0;33346924000.0;11567091000.0;43914042000.0;1347354000.0;-427957000.0;1347354000.0;32370392000.0;32661511000.0;-291119000.0;-427957000.0;46845413000.0;44637806000.0;2207607000.0;2143440000.0;3222157000.0;-1078717000.0;36523971000.0;33346924000.0;3177047000.0;12255107000.0;11567091000.0;688016000.0;43562034000.0;43914042000.0;-352008000.0;1062546000.0
2019-03-31;2453;2018-12-31;2018-03-31;2019-03-31;27796074000.0;890804000.0;2661585000.0;23393584000.0;2197566000.0;12574262000.0;464595000.0;-212991000.0;27758563000.0;796441000.0;2627256000.0;23760164000.0;2650243000.0;11486574000.0;797239000.0;-230896000.0;797239000.0;2661585000.0;2627256000.0;34329000.0;-230896000.0;27796074000.0;27758563000.0;37511000.0;890804000.0;796441000.0;94363000.0;23393584000.0;23760164000.0;-366580000.0;2197566000.0;2650243000.0;-452677000.0;12574262000.0;11486574000.0;1087688000.0;-1223716000.0
2019-03-31;18660;2018-12-31;2018-03-31;2019-03-31;9402316000.0;1891457000.0;9456614000.0;8415132000.0;3363465000.0;17013339000.0;419404000.0;-319718000.0;11035803000.0;3440809000.0;9351350000.0;9726955000.0;3880206000.0;16596467000.0;570358000.0;-334074000.0;570358000.0;9456614000.0;9351350000.0;105264000.0;-334074000.0;9402316000.0;11035803000.0;-1633487000.0;1891457000.0;3440809000.0;-1549352000.0;8415132000.0;9726955000.0;-1311823000.0;3363465000.0;3880206000.0;-516741000.0;17013339000.0;16596467000.0;416872000.0;-3579633000.0
2019-03-31;20257;2018-12-31;2018-03-31;2019-03-31;1927671000.0;20869000.0;23218000.0;646805000.0;428280000.0;2871675000.0;231226000.0;-1484000.0;2253153000.0;20881000.0;60295000.0;684751000.0;498805000.0;3141586000.0;159582000.0;-3386000.0;159582000.0;23218000.0;60295000.0;-37077000.0;-3386000.0;1927671000.0;2253153000.0;-325482000.0;20869000.0;20881000.0;-12000.0;646805000.0;684751000.0;-37946000.0;428280000.0;498805000.0;-70525000.0;2871675000.0;3141586000.0;-269911000.0;680171000.0
2019-03-31;21237;2018-12-31;2018-03-31;2019-03-31;2146628000.0;1152266000.0;7929919000.0;978764000.0;297363000.0;4866381000.0;36367000.0;-94519000.0;2248504000.0;1151865000.0;8015778000.0;951710000.0;342473000.0;4822333000.0;129401000.0;-105765000.0;129401000.0;7929919000.0;8015778000.0;-85859000.0;-105765000.0;2146628000.0;2248504000.0;-101876000.0;1152266000.0;1151865000.0;401000.0;978764000.0;951710000.0;27054000.0;297363000.0;342473000.0;-45110000.0;4866381000.0;4822333000.0;44048000.0;150069000.0
2019-06-30;2437;2018-12-31;2018-06-30;2019-06-30;46845413000.0;2143440000.0;32370392000.0;36523971000.0;12255107000.0;43562034000.0;1371650000.0;-949293000.0;42037600000.0;6827485000.0;32488848000.0;28495210000.0;11393207000.0;45281601000.0;5560934000.0;-872730000.0;5560934000.0;32370392000.0;32488848000.0;-118456000.0;-872730000.0;46845413000.0;42037600000.0;4807813000.0;2143440000.0;6827485000.0;-4684045000.0;36523971000.0;28495210000.0;8028761000.0;12255107000.0;11393207000.0;861900000.0;43562034000.0;45281601000.0;-1719567000.0;1240985000.0
2019-06-30;2453;2018-12-31;2018-06-30;2019-06-30;27796074000.0;890804000.0;2661585000.0;23393584000.0;2197566000.0;12574262000.0;-10886000.0;-411300000.0;27617150000.0;748540000.0;2603120000.0;24347693000.0;2949083000.0;10927306000.0;2114986000.0;-479299000.0;2114986000.0;2661585000.0;2603120000.0;58465000.0;-479299000.0;27796074000.0;27617150000.0;178924000.0;890804000.0;748540000.0;142264000.0;23393584000.0;24347693000.0;-954109000.0;2197566000.0;2949083000.0;-751517000.0;12574262000.0;10927306000.0;1646956000.0;-1669756000.0
2019-06-30;18660;2018-12-31;2018-06-30;2019-06-30;9402316000.0;1891457000.0;9456614000.0;8415132000.0;3363465000.0;17013339000.0;450177000.0;-805756000.0;14132373000.0;6981505000.0;9225343000.0;8935592000.0;3218979000.0;16813036000.0;573673000.0;-816054000.0;573673000.0;9456614000.0;9225343000.0;231271000.0;-816054000.0;9402316000.0;14132373000.0;-4730057000.0;1891457000.0;6981505000.0;-5090048000.0;8415132000.0;8935592000.0;-520460000.0;3363465000.0;3218979000.0;144486000.0;17013339000.0;16813036000.0;200303000.0;-6499968000.0
2019-06-30;20257;2018-12-31;2018-06-30;2019-06-30;1927671000.0;20869000.0;23218000.0;646805000.0;428280000.0;2871675000.0;276157000.0;-3081000.0;3323771000.0;26530000.0;53720000.0;759860000.0;547922000.0;4206001000.0;307424000.0;-6584000.0;307424000.0;23218000.0;53720000.0;-30502000.0;-6584000.0;1927671000.0;3323771000.0;-1396100000.0;20869000.0;26530000.0;-5661000.0;646805000.0;759860000.0;-113055000.0;428280000.0;547922000.0;-119642000.0;2871675000.0;4206001000.0;-1334326000.0;2817749000.0
2019-06-30;21237;2018-12-31;2018-06-30;2019-06-30;2146628000.0;1152266000.0;7929919000.0;978764000.0;297363000.0;4866381000.0;205602000.0;-199472000.0;2531054000.0;1362474000.0;8109517000.0;1058500000.0;407868000.0;4987163000.0;15680000.0;-212908000.0;15680000.0;7929919000.0;8109517000.0;-179598000.0;-212908000.0;2146628000.0;2531054000.0;-384426000.0;1152266000.0;1362474000.0;-210208000.0;978764000.0;1058500000.0;-79736000.0;297363000.0;407868000.0;-110505000.0;4866381000.0;4987163000.0;-120782000.0;-123079000.0
2019-09-30;2437;2018-12-31;2018-09-30;2019-09-30;46845413000.0;2143440000.0;32370392000.0;36523971000.0;12255107000.0;43562034000.0;-2260088000.0;-1437803000.0;38819290000.0;3523628000.0;32318262000.0;24809126000.0;7666044000.0;42732183000.0;715872000.0;-1311926000.0;715872000.0;32370392000.0;32318262000.0;52130000.0;-1311926000.0;46845413000.0;38819290000.0;8026123000.0;2143440000.0;3523628000.0;-1380188000.0;36523971000.0;24809126000.0;11714845000.0;12255107000.0;7666044000.0;4589063000.0;43562034000.0;42732183000.0;829851000.0;4039374000.0
2019-09-30;2453;2018-12-31;2018-09-30;2019-09-30;27796074000.0;890804000.0;2661585000.0;23393584000.0;2197566000.0;12574262000.0;244540000.0;-619104000.0;10297583000.0;694972000.0;2560405000.0;7774088000.0;2769520000.0;12414787000.0;-281834000.0;-723322000.0;-281834000.0;2661585000.0;2560405000.0;101180000.0;-723322000.0;27796074000.0;10297583000.0;17498491000.0;890804000.0;694972000.0;195832000.0;23393584000.0;7774088000.0;15619496000.0;2197566000.0;2769520000.0;-571954000.0;12574262000.0;12414787000.0;159475000.0;-3325096000.0
2019-09-30;18660;2018-12-31;2018-09-30;2019-09-30;9402316000.0;1891457000.0;9456614000.0;8415132000.0;3363465000.0;17013339000.0;626223000.0;-984051000.0;11068152000.0;3231733000.0;9106888000.0;10110192000.0;3979171000.0;16372217000.0;747739000.0;-1019281000.0;747739000.0;9456614000.0;9106888000.0;349726000.0;-1019281000.0;9402316000.0;11068152000.0;-1665836000.0;1891457000.0;3231733000.0;-1340276000.0;8415132000.0;10110192000.0;-1695060000.0;3363465000.0;3979171000.0;-615706000.0;17013339000.0;16372217000.0;641122000.0;-4587872000.0
2019-09-30;20257;2018-12-31;2018-09-30;2019-09-30;1927671000.0;20869000.0;23218000.0;646805000.0;428280000.0;2871675000.0;294732000.0;-4741000.0;3130852000.0;18982000.0;56603000.0;1056561000.0;810817000.0;3954282000.0;357840000.0;-10374000.0;357840000.0;23218000.0;56603000.0;-33385000.0;-10374000.0;1927671000.0;3130852000.0;-1203181000.0;20869000.0;18982000.0;1887000.0;646805000.0;1056561000.0;-409756000.0;428280000.0;810817000.0;-382537000.0;2871675000.0;3954282000.0;-1082607000.0;1878120000.0
2019-09-30;21237;2018-12-31;2018-09-30;2019-09-30;2146628000.0;1152266000.0;7929919000.0;978764000.0;297363000.0;4866381000.0;175592000.0;-336261000.0;2524825000.0;1122991000.0;8329324000.0;1273506000.0;490250000.0;4867927000.0;89555000.0;-344910000.0;89555000.0;7929919000.0;8329324000.0;-399405000.0;-344910000.0;2146628000.0;2524825000.0;-378197000.0;1152266000.0;1122991000.0;29275000.0;978764000.0;1273506000.0;-294742000.0;297363000.0;490250000.0;-192887000.0;4866381000.0;4867927000.0;-1546000.0;94714000.0
2020-03-31;2437;2019-12-31;2019-03-31;2020-03-31;40718463000.0;3562843000.0;33315874000.0;25638057000.0;7934644000.0;41172186000.0;1347354000.0;-427957000.0;42733728000.0;3831455000.0;32912292000.0;24621363000.0;8245528000.0;43480419000.0;306836000.0;-469265000.0;306836000.0;33315874000.0;32912292000.0;403582000.0;-469265000.0;40718463000.0;42733728000.0;-2015265000.0;3562843000.0;3831455000.0;-268612000.0;25638057000.0;24621363000.0;1016694000.0;7934644000.0;8245528000.0;-310884000.0;41172186000.0;43480419000.0;-2308233000.0;3926073000.0
2020-03-31;2453;2019-12-31;2019-03-31;2020-03-31;10137408000.0;535757000.0;2450125000.0;7912451000.0;2746249000.0;12029782000.0;797239000.0;-230896000.0;10478705000.0;795731000.0;2429566000.0;7755098000.0;3069072000.0;12693502000.0;-56846000.0;-242752000.0;-56846000.0;2450125000.0;2429566000.0;20559000.0;-242752000.0;10137408000.0;10478705000.0;-341297000.0;535757000.0;795731000.0;-259974000.0;7912451000.0;7755098000.0;157353000.0;2746249000.0;3069072000.0;-322823000.0;12029782000.0;12693502000.0;-663720000.0;-558000.0
2020-03-31;18660;2019-12-31;2019-03-31;2020-03-31;10340630000.0;1937163000.0;9083710000.0;10065908000.0;3458775000.0;15450798000.0;570358000.0;-334074000.0;13272848000.0;5569505000.0;8975244000.0;9725636000.0;3926590000.0;18766606000.0;904126000.0;-356669000.0;904126000.0;9083710000.0;8975244000.0;108466000.0;-356669000.0;10340630000.0;13272848000.0;-2932218000.0;1937163000.0;5569505000.0;-3632342000.0;10065908000.0;9725636000.0;340272000.0;3458775000.0;3926590000.0;-467815000.0;15450798000.0;18766606000.0;-3315808000.0;-705210000.0
